,fold,fnr,fpr,acc
0,0.0,0.7842799770510613,0.19636087945413191,0.56973293768546
1,1.0,0.7676419965576592,0.17968157695223655,0.5863958000456517
2,2.0,0.7445464982778416,0.20083364910951118,0.582971924218215
3,3.0,0.7617680826636051,0.1951496779082986,0.5795480483907783
4,4.0,0.7743972445464983,0.19901440485216074,0.5721461187214611
