,fold,fnr,fpr,acc
0,0.0,0.5370051635111877,0.15655799848369978,0.6920794339191966
1,1.0,0.5708548479632817,0.1580742987111448,0.6776991554439625
2,2.0,0.5338691159586682,0.16066691928760896,0.6909381419767177
3,3.0,0.539609644087256,0.16824554755589238,0.6840903903218444
4,4.0,0.5556831228473019,0.15238817285822592,0.6872146118721462
