,fold,fnr,fpr,acc
0,0.0,0.7142857142857143,0.16413949962092494,0.6169824241040859
1,1.0,0.7177280550774526,0.16679302501895377,0.6140150650536407
2,2.0,0.7261768082663606,0.1655930276619932,0.6115042227801871
3,3.0,0.6940298507462687,0.1735505873436908,0.6194932663775393
4,4.0,0.7152698048220436,0.16755117513267628,0.6146118721461187
