,fold,fnr,fpr,acc
0,0.0,0.5851979345955249,0.10045489006823351,0.7066879707829262
1,1.0,0.570281124497992,0.10121304018195602,0.712166172106825
2,2.0,0.5654420206659012,0.10534293292913982,0.7117096553298333
3,3.0,0.5625717566016073,0.1125426297840091,0.7085140378908925
4,4.0,0.5809414466130884,0.10159211523881728,0.7077625570776256
