,fold,fnr,fpr,acc
0,0.0,0.8410786001147447,0.10993176648976498,0.5991782698014152
1,1.0,0.8445209409064831,0.10197119029567854,0.6026021456288518
2,2.0,0.8329506314580941,0.10761652140962485,0.6039716959598265
3,3.0,0.838691159586682,0.10458507010231148,0.6035151791828349
4,4.0,0.8490241102181401,0.10007581501137225,0.602054794520548
