epoch,binary_accuracy,false_negative,false_positive,loss,true_negative,true_positive,val_binary_accuracy,val_false_negative,val_false_positive,val_loss,val_true_negative,val_true_positive
0,0.8582224249839783,644.34423828125,364.5737609863281,0.363127201795578,2456.327880859375,2684.541015625,0.9201577305793762,101.75609588623047,66.58536529541016,0.21958604454994202,845.268310546875,1085.3658447265625
1,0.9277969598770142,219.84426879882812,247.45082092285156,0.20026279985904694,2541.541015625,3140.950927734375,0.9354361891746521,111.1463394165039,26.975608825683594,0.18068790435791016,884.8780517578125,1075.9755859375
2,0.9504681825637817,148.65573120117188,156.6639404296875,0.1475556492805481,2657.836181640625,3186.631103515625,0.9563824534416199,62.95121765136719,33.19512176513672,0.12267039716243744,878.6585083007812,1124.1707763671875
3,0.9623788595199585,107.6229476928711,131.80328369140625,0.11369719356298447,2663.139404296875,3247.22119140625,0.9679645299911499,20.09756088256836,48.34146499633789,0.10153327137231827,863.51220703125,1167.0244140625
4,0.9701002240180969,92.6229476928711,103.68852233886719,0.0880972221493721,2700.61474609375,3252.860595703125,0.9650073647499084,54.09756088256836,20.707317352294922,0.09796104580163956,891.1463623046875,1133.0244140625
5,0.9731394648551941,66.52458953857422,85.57376861572266,0.08034517616033554,2727.1474609375,3270.541015625,0.969935953617096,12.731707572937012,49.14634323120117,0.08977796882390976,862.7073364257812,1174.3902587890625
6,0.9834893941879272,38.37704849243164,55.344261169433594,0.052747681736946106,2751.245849609375,3304.819580078125,0.9785608649253845,23.390243530273438,22.341463088989258,0.06519383192062378,889.51220703125,1163.731689453125
7,0.988253653049469,30.680328369140625,32.959014892578125,0.0363529771566391,2787.6474609375,3298.5,0.9706752300262451,20.780487060546875,43.24390411376953,0.0950634777545929,868.6097412109375,1166.3414306640625
8,0.9908822178840637,29.278688430786133,30.6639347076416,0.02765258587896824,2784.99169921875,3304.8525390625,0.9793001413345337,17.7560977935791,24.90243911743164,0.06401427835226059,886.9512329101562,1169.3658447265625
9,0.9954000115394592,10.622950553894043,15.9180326461792,0.01774214766919613,2803.541015625,3319.704833984375,0.9778215885162354,32.92683029174805,12.317072868347168,0.07134822756052017,899.5365600585938,1154.195068359375
10,0.9967964291572571,8.5,13.983606338500977,0.011390849016606808,2801.180419921875,3326.123046875,0.9679645299911499,9.07317066192627,59.317073822021484,0.10763131082057953,852.5365600585938,1178.048828125
0,0.9936750531196594,10.73770523071289,22.516393661499023,0.021649621427059174,2783.6884765625,3332.84423828125,0.9659931063652039,61.82926940917969,11.707317352294922,0.10436198860406876,900.1463623046875,1125.292724609375
1,0.9932643175125122,17.639345169067383,27.745901107788086,0.019927559420466423,2780.80322265625,3323.598388671875,0.978807270526886,23.390243530273438,22.219512939453125,0.07588833570480347,889.6341552734375,1163.731689453125
2,0.995728611946106,10.663934707641602,14.0819673538208,0.014845499768853188,2791.549072265625,3333.49169921875,0.9726466536521912,12.07317066192627,50.09756088256836,0.09186749160289764,861.756103515625,1175.048828125
3,0.9956464767456055,9.598361015319824,11.9180326461792,0.012441997416317463,2792.72119140625,3335.549072265625,0.9672252535820007,63.70731735229492,8.87804889678955,0.10332329571247101,902.9755859375,1123.4146728515625
0,0.9932643175125122,11.352458953857422,14.975409507751465,0.020398108288645744,2784.69677734375,3338.76220703125,0.9514539241790771,25.292682647705078,86.56097412109375,0.17494721710681915,825.2926635742188,1161.8292236328125
1,0.9843929409980774,56.68852615356445,60.83606719970703,0.04556669667363167,2721.1474609375,3311.11474609375,0.9827501177787781,21.073171615600586,17.85365867614746,0.0635952427983284,894.0,1166.048828125
2,0.997700035572052,4.508196830749512,8.196721076965332,0.008157945238053799,2791.163818359375,3345.91796875,0.980778694152832,21.95121955871582,20.19512176513672,0.07024639844894409,891.6585083007812,1165.1707763671875
3,0.9989321231842041,2.6639344692230225,5.467213153839111,0.003696712665259838,2778.024658203125,3363.631103515625,0.9820108413696289,19.2439022064209,19.414634704589844,0.07666118443012238,892.4390258789062,1167.8780517578125
0,0.9950714707374573,12.032787322998047,14.26229476928711,0.015146388672292233,2812.99169921875,3310.5,0.9793001413345337,33.682926177978516,12.341463088989258,0.08665379136800766,899.51220703125,1153.43896484375
1,0.9991785883903503,1.3442622423171997,4.081967353820801,0.004064123146235943,2805.639404296875,3338.72119140625,0.9825037121772766,22.780487060546875,15.07317066192627,0.07451817393302917,896.780517578125,1164.3414306640625
2,0.9997535943984985,0.2540983557701111,0.6557376980781555,0.0020093824714422226,2826.3525390625,3322.524658203125,0.980778694152832,23.634145736694336,17.2439022064209,0.08228523284196854,894.6097412109375,1163.48779296875
3,0.9997535943984985,0.0,0.9098360538482666,0.001181822968646884,2784.131103515625,3364.745849609375,0.9810251593589783,19.780487060546875,20.560976028442383,0.07809991389513016,891.2926635742188,1167.3414306640625
0,0.9992607235908508,1.0573770999908447,3.221311569213867,0.003133591031655669,2806.057373046875,3339.450927734375,0.9793001413345337,33.75609588623047,10.609756469726562,0.09894851595163345,901.243896484375,1153.3658447265625
1,0.9909643530845642,16.88524627685547,20.680328369140625,0.02945258840918541,2775.876953125,3336.34423828125,0.9746180176734924,22.585365295410156,32.09756088256836,0.07510806620121002,879.756103515625,1164.53662109375
2,0.9967142939567566,9.934426307678223,12.254097938537598,0.009886589832603931,2782.38525390625,3345.213134765625,0.9783144593238831,17.317073822021484,31.292682647705078,0.08895131200551987,880.5609741210938,1169.804931640625
3,0.999835729598999,0.4098360538482666,0.7377049326896667,0.0019967416301369667,2811.286865234375,3337.3525390625,0.9817644357681274,20.90243911743164,19.292682647705078,0.07956618815660477,892.5609741210938,1166.219482421875
0,0.9825037121772766,42.3278694152832,50.63114929199219,0.056685302406549454,2769.713134765625,3287.11474609375,0.9598324298858643,20.926828384399414,60.85365676879883,0.12056805193424225,851.0,1166.195068359375
1,0.988089382648468,41.0,44.86065673828125,0.03514031693339348,2758.565673828125,3305.360595703125,0.980778694152832,12.585366249084473,28.731706619262695,0.05965985730290413,883.1219482421875,1174.53662109375
2,0.9970428943634033,4.598360538482666,9.786885261535645,0.010602107271552086,2820.76220703125,3314.639404296875,0.9815179705619812,14.829268455505371,24.90243911743164,0.06623386591672897,886.9512329101562,1172.292724609375
3,0.9948250651359558,9.098361015319824,11.696721076965332,0.015639765188097954,2810.139404296875,3318.8525390625,0.9608181118965149,77.56097412109375,4.170731544494629,0.12926094233989716,907.6829223632812,1109.56103515625
0,0.9973714351654053,6.434426307678223,10.024590492248535,0.010432328097522259,2792.745849609375,3340.58203125,0.980778694152832,14.682927131652832,22.121952056884766,0.06279987841844559,889.731689453125,1172.43896484375
1,0.9962214827537537,8.26229476928711,11.598361015319824,0.012078593485057354,2804.336181640625,3325.590087890625,0.9829965233802795,17.463415145874023,19.80487823486328,0.06220896169543266,892.0487670898438,1169.6585693359375
2,0.9974535703659058,5.295082092285156,9.819672584533691,0.0077135502360761166,2783.84423828125,3350.827880859375,0.9716609120368958,5.97560977935791,54.34146499633789,0.10671757161617279,857.51220703125,1181.1463623046875
3,0.997864305973053,2.819672107696533,5.008196830749512,0.00635421322658658,2773.49169921875,3368.46728515625,0.9677180647850037,62.75609588623047,4.341463565826416,0.13170939683914185,907.51220703125,1124.3658447265625
0,0.9976179003715515,7.975409984588623,9.131147384643555,0.007621839176863432,2784.1474609375,3348.53271484375,0.9822572469711304,23.780487060546875,12.829268455505371,0.069369375705719,899.0244140625,1163.3414306640625
1,0.9988499879837036,2.5327868461608887,4.262295246124268,0.003516632365062833,2821.46728515625,3321.524658203125,0.9812715649604797,30.365854263305664,8.146341323852539,0.08089461922645569,903.7073364257812,1156.756103515625
2,0.9997535943984985,0.12295082211494446,0.30327868461608887,0.0018177771707996726,2814.2705078125,3335.090087890625,0.9805322885513306,31.609756469726562,8.12195110321045,0.07803113013505936,903.731689453125,1155.51220703125
0,0.9951536059379578,13.622950553894043,13.672131538391113,0.012575410306453705,2785.376953125,3337.11474609375,0.9805322885513306,13.756097793579102,24.341463088989258,0.07077847421169281,887.51220703125,1173.3658447265625
1,0.990389347076416,25.57377052307129,24.852458953857422,0.026390740647912025,2765.057373046875,3334.30322265625,0.9674716591835022,54.60975646972656,20.487804412841797,0.10937197506427765,891.3658447265625,1132.51220703125
2,0.9971250295639038,8.819672584533691,12.147541046142578,0.00824021827429533,2775.041015625,3353.77880859375,0.9854608178138733,17.609756469726562,16.170732498168945,0.0602174773812294,895.6829223632812,1169.51220703125
3,0.9991785883903503,1.2213114500045776,0.9426229596138,0.00314650172367692,2801.704833984375,3345.91796875,0.9790537357330322,11.146341323852539,35.04878234863281,0.08382216095924377,876.8048706054688,1175.9755859375
4,0.9990143179893494,2.1147541999816895,2.598360538482666,0.0035246675834059715,2807.38525390625,3337.6884765625,0.9793001413345337,35.26829147338867,10.853658676147461,0.09324502944946289,901.0,1151.8536376953125
0,0.9997535943984985,1.0,1.0901639461517334,0.0011427710996940732,2821.139404296875,3326.557373046875,0.9820108413696289,19.536584854125977,23.073171615600586,0.08050049841403961,888.780517578125,1167.5853271484375
1,1.0,0.0,0.0,0.0003466816560830921,2775.327880859375,3374.458984375,0.9842286705970764,18.170732498168945,16.609756469726562,0.07584922760725021,895.243896484375,1168.951171875
2,1.0,0.0,0.0,0.00015673473535571247,2800.442626953125,3349.34423828125,0.9844751358032227,18.780487060546875,16.487804412841797,0.0789790004491806,895.3658447265625,1168.3414306640625
3,1.0,0.0,0.0,0.00011930870823562145,2803.016357421875,3346.7705078125,0.9849679470062256,17.829267501831055,17.0,0.0803714394569397,894.8536376953125,1169.292724609375
0,0.9916214942932129,27.47541046142578,29.23770523071289,0.026686273515224457,2779.15576171875,3313.91796875,0.980778694152832,24.292682647705078,15.829268455505371,0.07163091003894806,896.0244140625,1162.8292236328125
1,0.9946607351303101,10.508196830749512,13.213114738464355,0.013643872924149036,2823.23779296875,3302.827880859375,0.9800394177436829,25.14634132385254,16.878047943115234,0.0919749066233635,894.9755859375,1161.9755859375
2,0.9949893355369568,16.754098892211914,16.040983200073242,0.012636872939765453,2805.99169921875,3311.0,0.9756037592887878,18.80487823486328,29.878047943115234,0.09180740267038345,881.9755859375,1168.3170166015625
0,0.9917857646942139,20.934425354003906,22.008195877075195,0.023958051577210426,2799.131103515625,3307.713134765625,0.978807270526886,14.829268455505371,28.829267501831055,0.07426784932613373,883.0244140625,1172.292724609375
1,0.9961392879486084,10.016393661499023,15.696721076965332,0.01013751607388258,2783.30322265625,3340.7705078125,0.9768359065055847,8.95121955871582,40.34146499633789,0.09712629020214081,871.51220703125,1178.1707763671875
2,0.9991785883903503,0.6229507923126221,1.7704918384552002,0.002485762583091855,2841.34423828125,3306.049072265625,0.9815179705619812,32.34146499633789,9.0,0.08471988886594772,902.8536376953125,1154.780517578125
0,0.9974535703659058,8.024590492248535,6.204917907714844,0.007369387429207563,2803.975341796875,3331.58203125,0.9793001413345337,35.317073822021484,8.439023971557617,0.10483196377754211,903.4146118164062,1151.804931640625
1,0.9981107115745544,9.696721076965332,8.270491600036621,0.005754669196903706,2807.3935546875,3324.42626953125,0.9854608178138733,12.512195587158203,18.341463088989258,0.0709020271897316,893.51220703125,1174.6097412109375
2,0.9992607235908508,1.5819672346115112,2.0573770999908447,0.0026005429681390524,2803.483642578125,3342.663818359375,0.9844751358032227,16.682926177978516,15.146341323852539,0.06785629689693451,896.7073364257812,1170.43896484375
3,0.999671459197998,1.237704873085022,1.2295081615447998,0.0013342496240511537,2820.6474609375,3326.672119140625,0.9866929650306702,17.878047943115234,9.658536911010742,0.07275829464197159,902.1951293945312,1169.243896484375
4,1.0,0.0,0.0,0.0001711994264042005,2820.958984375,3328.827880859375,0.9869393706321716,15.243902206420898,12.585366249084473,0.07444465160369873,899.268310546875,1171.8780517578125
0,0.9984393119812012,2.1885244846343994,2.295081853866577,0.00483395392075181,2822.26220703125,3323.041015625,0.9748644828796387,10.243902206420898,40.56097412109375,0.11410222202539444,871.2926635742188,1176.8780517578125
1,0.9989321231842041,4.336065769195557,4.426229476928711,0.0032888115383684635,2802.442626953125,3338.58203125,0.9854608178138733,10.341463088989258,20.09756088256836,0.079769067466259,891.756103515625,1176.780517578125
