epoch,binary_accuracy,false_negative,false_positive,loss,true_negative,true_positive,val_binary_accuracy,val_false_negative,val_false_positive,val_loss,val_true_negative,val_true_positive
0,0.8635616898536682,571.1885375976562,415.0163879394531,0.3482549786567688,2411.401611328125,2752.180419921875,0.9164612889289856,40.682926177978516,139.14634704589844,0.2358778715133667,772.7073364257812,1146.43896484375
1,0.9464432597160339,161.5737762451172,182.23770141601562,0.1513976752758026,2626.42626953125,3179.549072265625,0.9403647184371948,23.829267501831055,103.70731353759766,0.17117619514465332,808.1463623046875,1163.292724609375
2,0.9714966416358948,71.76229858398438,106.04917907714844,0.08521920442581177,2713.942626953125,3258.03271484375,0.9586002826690674,39.09756088256836,50.121952056884766,0.1233539953827858,861.731689453125,1148.0244140625
3,0.9869393706321716,26.92622947692871,47.96721267700195,0.04513700306415558,2758.336181640625,3316.557373046875,0.9583538770675659,60.19512176513672,30.80487823486328,0.13031703233718872,881.0487670898438,1126.9268798828125
4,0.9940857291221619,12.5,23.819671630859375,0.025824613869190216,2801.901611328125,3311.565673828125,0.9615573883056641,54.317073822021484,32.24390411376953,0.12748083472251892,879.6097412109375,1132.804931640625
0,0.9865286946296692,27.893442153930664,42.77049255371094,0.046473558992147446,2781.704833984375,3297.41796875,0.9566288590431213,60.46341323852539,32.80487823486328,0.13374024629592896,879.0487670898438,1126.6585693359375
1,0.9944143295288086,10.098361015319824,22.61475372314453,0.025903861969709396,2791.5,3325.57373046875,0.9578610062599182,53.85365676879883,37.26829147338867,0.14481595158576965,874.5853881835938,1133.268310546875
2,0.9989321231842041,1.065573811531067,5.270491600036621,0.010888639837503433,2775.065673828125,3368.38525390625,0.9561360478401184,23.95121955871582,70.39024353027344,0.1602906584739685,841.4634399414062,1163.1707763671875
0,0.9921965003013611,10.680327415466309,20.254098892211914,0.029731811955571175,2772.860595703125,3345.99169921875,0.953178882598877,44.024391174316406,55.90243911743164,0.19821275770664215,855.9512329101562,1143.0975341796875
1,0.9931000471115112,6.770491600036621,17.6639347076416,0.02765647880733013,2755.42626953125,3369.92626953125,0.9566288590431213,43.09756088256836,48.70731735229492,0.15698395669460297,863.1463623046875,1144.0244140625
2,0.9897322058677673,44.696720123291016,49.721309661865234,0.032337285578250885,2770.6884765625,3284.680419921875,0.9625431299209595,40.09756088256836,40.82926940917969,0.14137066900730133,871.0244140625,1147.0244140625
3,0.999671459197998,0.6803278923034668,1.8278688192367554,0.005746380425989628,2798.950927734375,3348.327880859375,0.9620502591133118,45.04878234863281,38.60975646972656,0.15611249208450317,873.243896484375,1142.0731201171875
4,0.999835729598999,0.4754098355770111,0.6639344096183777,0.0033046852331608534,2803.541015625,3345.1064453125,0.9635288119316101,35.14634323120117,43.80487823486328,0.15844015777111053,868.0487670898438,1151.9755859375
0,0.9983571767807007,2.204918146133423,6.836065769195557,0.010028586722910404,2800.180419921875,3340.565673828125,0.9593395590782166,49.63414764404297,40.17073059082031,0.15877686440944672,871.6829223632812,1137.48779296875
1,0.999835729598999,0.41803279519081116,0.4754098355770111,0.00344395381398499,2773.876953125,3375.016357421875,0.9630360007286072,33.95121765136719,47.73170852661133,0.15827985107898712,864.1219482421875,1153.1707763671875
2,0.9999178647994995,0.0,0.6229507923126221,0.001388860517181456,2819.1474609375,3330.016357421875,0.9652538299560547,38.75609588623047,37.82926940917969,0.16159746050834656,874.0244140625,1148.3658447265625
3,1.0,0.0,0.0,0.0008648691582493484,2794.1474609375,3355.639404296875,0.966732382774353,40.414634704589844,35.121952056884766,0.16498582065105438,876.731689453125,1146.707275390625
0,0.9999178647994995,0.0,0.08196721225976944,0.0015562737826257944,2809.46728515625,3340.23779296875,0.9605717062950134,33.5121955871582,49.585365295410156,0.17846255004405975,862.268310546875,1153.6097412109375
1,0.9999178647994995,0.0,0.8196721076965332,0.001277421833947301,2824.827880859375,3324.139404296875,0.9640216827392578,38.317073822021484,41.07316970825195,0.17376011610031128,870.780517578125,1148.804931640625
2,1.0,0.0,0.0,0.0005489604664035141,2817.50830078125,3332.27880859375,0.9655002355575562,38.65853500366211,38.17073059082031,0.17386524379253387,873.6829223632812,1148.46337890625
3,1.0,0.0,0.0,0.0004171506152488291,2797.401611328125,3352.38525390625,0.9664859771728516,41.585365295410156,33.63414764404297,0.1779601126909256,878.219482421875,1145.53662109375
0,0.9681288003921509,105.66393280029297,120.96721649169922,0.10909919440746307,2693.401611328125,3229.754150390625,0.9627895355224609,44.65853500366211,34.53658676147461,0.10716897994279861,877.3170776367188,1142.46337890625
1,0.9953178763389587,9.532787322998047,17.45081901550293,0.02356923371553421,2764.057373046875,3358.745849609375,0.9650073647499084,48.09756088256836,28.0,0.11604573577642441,883.8536376953125,1139.0244140625
2,0.9982750415802002,3.8606557846069336,8.360655784606934,0.010657810606062412,2810.680419921875,3326.88525390625,0.969935953617096,36.0,30.80487823486328,0.10872728377580643,881.0487670898438,1151.1219482421875
0,0.9933464527130127,16.893442153930664,25.3360652923584,0.026166073977947235,2761.7294921875,3345.827880859375,0.9704287648200989,24.682926177978516,38.121952056884766,0.10503329336643219,873.731689453125,1162.43896484375
1,0.9986857175827026,1.762295126914978,8.213114738464355,0.01039219368249178,2839.08203125,3300.7294921875,0.9659931063652039,49.14634323120117,26.024391174316406,0.11797530204057693,885.8292846679688,1137.9755859375
2,0.9995071291923523,0.0,2.0819671154022217,0.004943076986819506,2781.245849609375,3366.458984375,0.9696894884109497,30.780487060546875,35.65853500366211,0.11528739333152771,876.1951293945312,1156.3414306640625
0,0.9984393119812012,2.9672131538391113,6.631147384643555,0.01006293948739767,2803.07373046875,3337.11474609375,0.9581074714660645,13.95121955871582,76.58536529541016,0.1551176905632019,835.268310546875,1173.1707763671875
1,0.9974535703659058,4.15573787689209,12.18852424621582,0.012794296257197857,2787.254150390625,3346.1884765625,0.9704287648200989,27.0,34.34146499633789,0.11855823546648026,877.51220703125,1160.1219482421875
2,0.9995071291923523,0.35245901346206665,3.2622950077056885,0.003307400504127145,2803.057373046875,3343.11474609375,0.9709216356277466,26.463415145874023,36.36585235595703,0.12341620773077011,875.48779296875,1160.6585693359375
3,0.999835729598999,0.0,1.0901639461517334,0.0015212902799248695,2824.950927734375,3323.745849609375,0.9696894884109497,30.560976028442383,34.73170852661133,0.12863689661026,877.1219482421875,1156.56103515625
0,0.9994249939918518,0.0,2.2131147384643555,0.0035037847701460123,2802.631103515625,3344.942626953125,0.9679645299911499,29.04878044128418,40.07316970825195,0.13055357336997986,871.780517578125,1158.0731201171875
1,0.999835729598999,0.0,0.4590163826942444,0.0016542744124308228,2771.73779296875,3377.590087890625,0.9684573411941528,22.390243530273438,44.82926940917969,0.14090341329574585,867.0244140625,1164.731689453125
2,0.9999178647994995,0.0,0.4262295067310333,0.0008636648999527097,2798.96728515625,3350.3935546875,0.9694430828094482,25.024391174316406,39.585365295410156,0.1404341757297516,872.268310546875,1162.0975341796875
0,0.999835729598999,0.0,1.1721311807632446,0.0015676754992455244,2804.7294921875,3343.88525390625,0.9691966772079468,33.024391174316406,32.29268264770508,0.13314715027809143,879.5609741210938,1154.0975341796875
1,0.9999178647994995,0.0,0.5163934230804443,0.0008053768542595208,2816.96728515625,3332.30322265625,0.9694430828094482,31.0,35.29268264770508,0.14237549901008606,876.5609741210938,1156.1219482421875
2,1.0,0.0,0.0,0.00032478797947987914,2807.057373046875,3342.7294921875,0.9689502120018005,30.414634704589844,34.878047943115234,0.14529787003993988,876.9755859375,1156.707275390625
0,0.9848036766052246,40.18852615356445,37.59836196899414,0.04523448646068573,2785.57373046875,3286.42626953125,0.9662395119667053,22.7560977935791,50.39024353027344,0.1420852541923523,861.4634399414062,1164.3658447265625
1,0.9958928823471069,6.131147384643555,13.704917907714844,0.0129200778901577,2836.2294921875,3293.72119140625,0.9610645771026611,51.43902587890625,32.70731735229492,0.148421511054039,879.1463623046875,1135.6829833984375
2,0.9993428587913513,2.9426229000091553,2.8442623615264893,0.0036103464663028717,2808.065673828125,3335.934326171875,0.9709216356277466,21.585365295410156,41.46341323852539,0.14230449497699738,870.3902587890625,1165.53662109375
0,0.998028576374054,7.303278923034668,6.196721076965332,0.008000373840332031,2812.30322265625,3323.983642578125,0.9682109355926514,27.341463088989258,42.19512176513672,0.14346075057983398,869.6585083007812,1159.780517578125
1,0.9999178647994995,0.9508196711540222,0.0,0.001368823810480535,2800.901611328125,3347.934326171875,0.9684573411941528,37.317073822021484,31.560976028442383,0.14101547002792358,880.2926635742188,1149.804931640625
2,1.0,0.0,0.0,0.0005269252578727901,2819.819580078125,3329.96728515625,0.9704287648200989,28.731706619262695,35.92683029174805,0.14964906871318817,875.9268188476562,1158.3902587890625
3,1.0,0.0,0.0,0.00031225933344103396,2820.23779296875,3329.549072265625,0.9696894884109497,29.170732498168945,36.82926940917969,0.15250572562217712,875.0244140625,1157.951171875
0,1.0,0.0,0.0,0.0005158986896276474,2792.50830078125,3357.27880859375,0.9694430828094482,29.80487823486328,37.07316970825195,0.14808128774166107,874.780517578125,1157.3170166015625
1,1.0,0.0,0.0,0.00030815336504019797,2802.22119140625,3347.565673828125,0.969935953617096,29.0,36.82926940917969,0.15476374328136444,875.0244140625,1158.1219482421875
2,1.0,0.0,0.0,0.0002211381506640464,2804.745849609375,3345.041015625,0.9696894884109497,29.0,37.219512939453125,0.15863625705242157,874.6341552734375,1158.1219482421875
0,1.0,0.0,0.0,0.00030396771035157144,2808.5,3341.286865234375,0.9704287648200989,30.926828384399414,33.29268264770508,0.15215647220611572,878.5609741210938,1156.195068359375
1,1.0,0.0,0.0,0.000218975794268772,2798.11474609375,3351.672119140625,0.9704287648200989,29.0,36.07316970825195,0.1580628752708435,875.780517578125,1158.1219482421875
2,1.0,0.0,0.0,0.0001661615096963942,2781.631103515625,3368.15576171875,0.9696894884109497,27.414634704589844,38.0,0.16529205441474915,873.8536376953125,1159.707275390625
0,1.0,0.0,0.0,0.0002289440599270165,2802.139404296875,3347.6474609375,0.969935953617096,28.560976028442383,37.219512939453125,0.1600302904844284,874.6341552734375,1158.56103515625
1,1.0,0.0,0.0,0.00016026616503950208,2808.295166015625,3341.49169921875,0.969935953617096,27.09756088256836,37.43902587890625,0.1656697541475296,874.4146118164062,1160.0244140625
2,1.0,0.0,0.0,0.0001250636123586446,2808.368896484375,3341.41796875,0.9709216356277466,29.0,34.92683029174805,0.16714030504226685,876.9268188476562,1158.1219482421875
0,0.9938393235206604,2.122950792312622,2.3934426307678223,0.040993645787239075,2799.50830078125,3345.76220703125,0.9307711124420166,109.63414764404297,35.63414764404297,0.1776965856552124,902.1951293945312,1051.53662109375
